date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2016-05-17,20.2,14.8,25.8,0.0,,85.0,24.6,,1017.3,
2016-05-18,20.1,15.8,24.8,0.0,,80.0,19.7,,,
2016-05-19,20.9,17.8,24.8,0.3,,66.0,29.0,,,
2016-05-20,20.5,16.8,26.8,0.0,,61.0,21.9,,1013.9,
2016-05-21,19.9,13.8,25.8,0.0,,25.0,11.2,,,
2016-05-22,23.3,13.8,30.8,0.0,,231.0,10.1,,1018.2,
2016-05-23,24.6,16.8,35.8,0.0,,247.0,20.5,,,
2016-05-24,19.7,14.8,23.8,0.0,,87.0,21.1,,,
2016-05-25,27.2,14.8,38.8,0.0,,143.0,14.7,,,
2016-05-26,26.7,18.8,33.8,,,74.0,12.9,,,
2016-05-27,30.0,20.8,42.8,0.0,,,10.1,,,
2016-05-28,25.4,21.8,30.8,0.0,,88.0,17.3,,1012.9,
2016-05-29,24.1,20.8,27.8,0.0,,92.0,26.6,,975.1,
2016-05-30,21.2,17.8,24.8,0.0,,95.0,26.4,,1016.2,
2016-05-31,21.4,18.8,27.8,0.0,,88.0,28.7,,,
2016-06-01,21.4,17.8,27.8,0.5,,76.0,27.3,,,
2016-06-02,21.0,15.8,26.8,0.0,,90.0,18.6,,,
2016-06-03,23.9,14.8,31.8,,,87.0,17.0,,1011.6,
2016-06-04,23.8,17.8,30.8,0.0,,84.0,21.1,,1010.6,
2016-06-05,22.8,19.8,25.8,0.0,,76.0,38.6,,,
2016-06-06,22.6,18.8,26.8,0.0,,73.0,28.2,,,
2016-06-07,24.3,15.8,30.8,0.0,,87.0,15.8,,,
2016-06-08,24.1,17.8,28.8,0.0,,86.0,20.3,,1016.9,
2016-06-09,25.5,17.8,31.8,0.0,,90.0,16.6,,,
2016-06-10,26.0,20.8,32.8,0.0,,49.0,16.1,,1008.7,
2016-06-11,25.7,18.8,30.8,0.0,,83.0,20.8,,1012.6,
2016-06-12,28.5,20.8,40.8,0.0,,91.0,18.2,,1011.6,
2016-06-13,25.3,20.8,29.8,0.0,,91.0,19.7,,,
2016-06-14,29.5,18.8,37.8,0.0,,246.0,16.0,,1007.9,
2016-06-15,31.6,22.8,39.8,0.0,,64.0,12.9,,1005.8,
2016-06-16,38.3,26.8,44.8,,,205.0,33.2,,,
2016-06-17,25.3,21.8,29.8,,,77.0,29.1,,1012.3,
2016-06-18,23.9,18.8,29.8,0.0,,81.0,22.7,,,
2016-06-19,23.3,19.8,27.8,0.0,,62.0,26.7,,1016.1,
2016-06-20,21.5,16.8,25.8,0.0,,63.0,20.0,,1018.7,
2016-06-21,21.3,16.8,24.8,0.0,,76.0,19.1,,1020.7,
2016-06-22,22.3,14.8,27.8,0.0,,81.0,13.5,,,
2016-06-23,24.3,16.8,30.8,,,93.0,11.6,,1018.2,
2016-06-24,26.4,17.8,33.8,,,37.0,12.1,,1015.5,
2016-06-25,29.4,20.8,36.8,0.0,,238.0,8.7,,1013.6,
2016-06-26,30.1,21.8,37.8,0.0,,86.0,15.8,,1013.2,
2016-06-27,27.7,21.8,33.8,0.0,,61.0,16.5,,1015.4,
2016-06-28,26.4,20.8,31.8,,,93.0,24.7,,1016.8,
2016-06-29,26.2,20.8,31.8,0.0,,91.0,24.7,,,
2016-06-30,30.0,22.8,39.8,0.0,,127.0,21.6,,,
2016-07-01,27.0,22.8,31.8,0.0,,53.0,18.2,,1011.1,
2016-07-02,25.2,22.8,28.8,,,74.0,22.2,,1013.0,
2016-07-03,26.7,21.8,32.8,0.0,,59.0,20.2,,1016.3,
2016-07-04,29.1,19.8,37.8,0.0,,94.0,13.8,,1014.6,
2016-07-05,31.2,22.8,39.8,0.0,,75.0,10.3,,1012.3,
2016-07-06,27.3,27.9,42.3,,,54.0,18.9,,,
2016-07-07,27.2,21.8,32.8,0.0,,80.0,21.9,,,
